type_appareil,airline_iata,iata_departure,iata_arrival,departure_country,arrival_country,departure_continent,arrival_continent,distance_km,co2,seats,n_flights
ceo,UA,ATL,IAH,US,US,NA,NA,1109.1148362341874,131506.0068736544,1500.0,10.0
ceo,DL,ATL,ILM,US,US,NA,NA,607.1600120978839,876940.1016412709,15382.0,98.0
ceo,DL,ATL,IND,US,US,NA,NA,695.0407044609929,111194.97993377324,1805.0,11.5
neo,F9,ATL,ISP,US,US,NA,NA,1279.5752969974203,1262298.9802970828,18135.0,97.5
ceo,F9,ATL,ISP,US,US,NA,NA,1279.5752969974203,533803.4309529001,6627.0,36.5
ceo,B6,ATL,JAX,US,US,NA,NA,433.9881363417478,3773.331425563557,75.0,0.5
ceo,DL,ATL,JAX,US,US,NA,NA,433.9881363417478,7546.662851127114,157.0,1.0
ceo,NK,ATL,JAX,US,US,NA,NA,433.9881363417478,11319.99427669067,273.0,1.5
ceo,B6,ATL,JFK,US,US,NA,NA,1222.7882479255784,8245439.412375538,87777.0,583.5
ceo,DL,ATL,JFK,US,US,NA,NA,1222.7882479255784,4634968.512869197,51471.0,328.0
ceo,DL,ATL,LAS,US,US,NA,NA,2810.8861640415025,28938.473186890555,157.0,1.0
neo,F9,ATL,LAS,US,US,NA,NA,2810.8861640415025,7282168.644145067,52917.0,284.5
ceo,F9,ATL,LAS,US,US,NA,NA,2810.8861640415025,3342393.653085859,20952.0,115.5
neo,NK,ATL,LAS,US,US,NA,NA,2810.8861640415025,1203029.6178376735,8554.0,47.0
ceo,NK,ATL,LAS,US,US,NA,NA,2810.8861640415025,4774848.075836942,30116.0,165.0
ceo,DL,ATL,LAX,US,US,NA,NA,3132.519444474432,32189.79982463444,157.0,1.0
neo,F9,ATL,LAX,US,US,NA,NA,3132.519444474432,3006168.028282911,19716.0,106.0
ceo,F9,ATL,LAX,US,US,NA,NA,3132.519444474432,1593395.0913194043,8958.0,49.5
neo,NK,ATL,LAX,US,US,NA,NA,3132.519444474432,850802.2721555408,5460.0,30.0
ceo,NK,ATL,LAX,US,US,NA,NA,3132.519444474432,5375696.57071395,30500.0,167.0
ceo,DL,ATL,LEX,US,US,NA,NA,488.4486680496892,794490.2019851212,15619.0,99.5
ceo,G4,ATL,LEX,US,US,NA,NA,488.4486680496892,3992.413075302116,93.0,0.5
ceo,AA,ATL,LGA,US,US,NA,NA,1225.5502974772771,14154.955612363936,150.0,1.0
ceo,DL,ATL,LGA,US,US,NA,NA,1225.5502974772771,21926026.24355173,243090.5,1549.0
neo,F9,ATL,LGA,US,US,NA,NA,1225.5502974772771,2859841.3134480296,42501.0,228.5
ceo,F9,ATL,LGA,US,US,NA,NA,1225.5502974772771,1825989.273994948,23370.0,129.0
ceo,DL,ATL,LIR,US,CR,NA,NA,2554.4302857390235,1267532.8544289218,7533.5,48.0
ceo,AA,ATL,MBJ,US,JM,NA,NA,1797.6809748564597,9625.978191372404,75.0,0.5
ceo,DL,ATL,MBJ,US,JM,NA,NA,1797.6809748564597,19251.95638274481,157.0,1.0
ceo,B6,ATL,MCO,US,US,NA,NA,649.5066059362647,3364748.3292687894,55356.0,362.0
ceo,DL,ATL,MCO,US,US,NA,NA,649.5066059362647,18589.769774965687,314.0,2.0
neo,F9,ATL,MCO,US,US,NA,NA,649.5066059362647,718725.5596574553,16740.0,90.0
ceo,F9,ATL,MCO,US,US,NA,NA,649.5066059362647,241667.0070745539,4722.0,26.0
neo,NK,ATL,MCO,US,US,NA,NA,649.5066059362647,367348.6193804771,8372.0,46.0
ceo,NK,ATL,MCO,US,US,NA,NA,649.5066059362647,4182698.199367279,82008.0,450.0
ceo,DL,ATL,MDT,US,US,NA,NA,997.1694273278828,6097.741134094596,78.5,0.5
ceo,UA,ATL,MDW,US,US,NA,NA,950.5954838172256,5900.57358317922,75.0,0.5
ceo,AA,ATL,MEM,US,US,NA,NA,533.7486165682709,4175.572429402206,75.0,0.5
ceo,DL,ATL,MEM,US,US,NA,NA,533.7486165682709,734900.7475747882,13812.5,88.0
ceo,G4,ATL,MEM,US,US,NA,NA,533.7486165682709,16702.289717608823,354.0,2.0
ceo,VB,ATL,MEX,US,MX,NA,NA,2141.7933691255694,11223.57495144074,90.0,0.5
ceo,DL,ATL,MGA,US,NI,NA,NA,2387.192063424678,966622.9117868468,6123.0,39.0
ceo,DL,ATL,MGM,US,US,NA,NA,236.07033989149664,5974.837408845302,157.0,1.0
ceo,DL,ATL,MHT,US,US,NA,NA,1531.867111071301,3134176.811140002,29199.0,186.0
ceo,DL,ATL,MIA,US,US,NA,NA,956.918391657274,14830076.782448502,196359.5,1251.0
neo,F9,ATL,MIA,US,US,NA,NA,956.918391657274,1797203.6146138276,32178.0,173.0
ceo,F9,ATL,MIA,US,US,NA,NA,956.918391657274,900947.9100448332,13773.0,76.0
ceo,DL,ATL,MKE,US,US,NA,NA,1076.83794567499,6437.078754218072,78.5,0.5
ceo,G4,ATL,MLU,US,US,NA,NA,721.25624671496,9885.366629052429,186.0,1.0
ceo,DL,ATL,MOB,US,US,NA,NA,485.8794364083199,645092.1453655559,12709.5,81.0
ceo,DL,ATL,MSN,US,US,NA,NA,1138.2086899337598,6700.257853968397,78.5,0.5
ceo,DL,ATL,MSP,US,US,NA,NA,1459.0020341582456,4366504.001393138,42296.5,269.5
neo,NK,ATL,MSP,US,US,NA,NA,1459.0020341582456,539452.0564510814,6825.0,37.5
ceo,NK,ATL,MSP,US,US,NA,NA,1459.0020341582456,5014593.649095274,56419.0,309.5
ceo,AA,ATL,MSY,US,US,NA,NA,683.8121776636893,4788.341685767256,75.0,0.5
ceo,DL,ATL,MSY,US,US,NA,NA,683.8121776636893,62248.44191497432,1020.5,6.5
neo,NK,ATL,MSY,US,US,NA,NA,683.8121776636893,321838.95765414694,7098.0,39.0
ceo,NK,ATL,MSY,US,US,NA,NA,683.8121776636893,3021443.603719138,57521.0,315.5
ceo,DL,ATL,MTY,US,MX,NA,NA,1746.9744270922945,18789.35672092344,157.0,1.0
ceo,VB,ATL,MTY,US,MX,NA,NA,1746.9744270922945,9394.67836046172,90.0,0.5
ceo,DL,ATL,MWA,US,US,NA,NA,616.9829185232667,4514.3083137998265,78.5,0.5
ceo,NK,ATL,MYR,US,US,NA,NA,510.086104907619,8159.587209980986,182.0,1.0
ceo,DL,ATL,NAS,US,BS,NA,NA,1167.7116871576748,716869.4225773261,8240.5,52.5
ceo,DL,ATL,OKC,US,US,NA,NA,1224.1877866462216,21214.707551617797,235.5,1.5
ceo,DL,ATL,ORD,US,US,NA,NA,974.9571337646748,312186.97902083566,4081.5,26.0
neo,NK,ATL,ORD,US,US,NA,NA,974.9571337646748,494933.3321941072,8554.0,47.0
ceo,NK,ATL,ORD,US,US,NA,NA,974.9571337646748,3686207.790746021,55984.0,307.0
ceo,UA,ATL,ORD,US,US,NA,NA,974.9571337646748,972582.5115649112,12150.0,81.0
ceo,DL,ATL,ORF,US,US,NA,NA,830.8570220478985,21591.043150920872,313.5,2.0
ceo,DL,ATL,PAP,US,HT,NA,NA,2059.277448679653,140868.60370020662,1020.5,6.5
ceo,DL,ATL,PBI,US,US,NA,NA,876.3114371650158,162050.31445619743,2276.0,14.5
ceo,AA,ATL,PHL,US,US,NA,NA,1072.1474604025968,2618147.418854798,30589.0,204.0
ceo,DL,ATL,PHL,US,US,NA,NA,1072.1474604025968,6417.027987389212,78.5,0.5
neo,F9,ATL,PHL,US,US,NA,NA,1072.1474604025968,378475.46875490894,6231.0,33.5
ceo,F9,ATL,PHL,US,US,NA,NA,1072.1474604025968,263098.1474829577,3720.0,20.5
ceo,NK,ATL,PHL,US,US,NA,NA,1072.1474604025968,25668.11194955685,364.0,2.0
ceo,AA,ATL,PHX,US,US,NA,NA,2553.969341683276,11405851.073337013,64800.0,432.0
ceo,DL,ATL,PHX,US,US,NA,NA,2553.969341683276,4316797.802061577,25652.0,163.5
ceo,AC,ATL,PIE,US,US,NA,NA,656.341861523054,4675.477505780398,73.0,0.5
ceo,DL,ATL,PIT,US,US,NA,NA,847.0311816393222,21861.34440375343,314.0,2.0
ceo,G4,ATL,PIT,US,US,NA,NA,847.0311816393222,10930.672201876714,186.0,1.0
ceo,DL,ATL,PLS,US,TC,NA,NA,1776.5036923321363,6489418.384967582,53445.0,340.5
ceo,DL,ATL,PUJ,US,DO,NA,NA,2311.0281649955928,120271.24663413432,785.0,5.0
ceo,B6,ATL,PVD,US,US,NA,NA,1453.69546656864,8077.603525037589,75.0,0.5
ceo,DL,ATL,PVD,US,US,NA,NA,1453.69546656864,80776.03525037589,785.0,5.0
ceo,DL,ATL,PVR,US,MX,NA,NA,2505.336030915328,7428508.765912555,44964.5,286.5
ceo,DL,ATL,PWM,US,US,NA,NA,1652.6841685695013,511140.5961930309,4472.5,28.5
ceo,DL,ATL,RDU,US,US,NA,NA,573.0221674185208,6255474.210772491,113258.0,721.5
neo,F9,ATL,RDU,US,US,NA,NA,573.0221674185208,273553.0390484224,6882.0,37.0
ceo,F9,ATL,RDU,US,US,NA,NA,573.0221674185208,91036.00722537928,1917.0,10.5
ceo,NK,ATL,RDU,US,US,NA,NA,573.0221674185208,4335.047963113299,91.0,0.5
ceo,DL,ATL,RIC,US,US,NA,NA,773.8612554118605,15481.4714818812,234.5,1.5
ceo,DL,ATL,ROA,US,US,NA,NA,574.993112883245,529854.2904695887,9574.5,61.0
ceo,B6,ATL,RSW,US,US,NA,NA,828.1215454259234,10772.685299192875,150.0,1.0
ceo,DL,ATL,RSW,US,US,NA,NA,828.1215454259234,10772.685299192875,157.0,1.0
ceo,DL,ATL,SAT,US,US,NA,NA,1406.844098389619,4494041.110991979,44807.5,285.5
neo,F9,ATL,SAT,US,US,NA,NA,1406.844098389619,775111.3789794181,10323.0,55.5
ceo,F9,ATL,SAT,US,US,NA,NA,1406.844098389619,464358.0132198368,5358.0,29.5
ceo,G4,ATL,SAT,US,US,NA,NA,1406.844098389619,15740.949600672431,177.0,1.0
ceo,DL,ATL,SAV,US,US,NA,NA,345.14177704146965,6837.079803350956,157.0,1.0
ceo,DL,ATL,SDF,US,US,NA,NA,517.1307650217552,312229.60261965805,5957.5,38.0
neo,F9,ATL,SFO,US,US,NA,NA,3442.220346212732,4332350.74553442,25947.0,139.5
ceo,F9,ATL,SFO,US,US,NA,NA,3442.220346212732,2301055.3768433,11760.0,65.0
ceo,UA,ATL,SFO,US,US,NA,NA,3442.220346212732,7239474.224068535,30675.0,204.5
ceo,DL,ATL,SJD,US,MX,NA,NA,2726.86677510248,6646393.47219177,37125.5,236.5
neo,F9,ATL,SJU,US,PR,NA,NA,2489.1847022285024,640336.7555356467,5208.0,28.0
ceo,F9,ATL,SJU,US,PR,NA,NA,2489.1847022285024,51543.00932520427,366.0,2.0
ceo,DL,ATL,SLC,US,US,NA,NA,2558.640159347573,13224.027390209363,78.5,0.5
neo,F9,ATL,SLC,US,US,NA,NA,2558.640159347573,492551.54084420734,3906.0,21.0
ceo,F9,ATL,SLC,US,US,NA,NA,2558.640159347573,105792.2191216749,720.0,4.0
ceo,G4,ATL,SLC,US,US,NA,NA,2558.640159347573,13224.027390209363,88.5,0.5
ceo,DL,ATL,SMF,US,US,NA,NA,3367.018903918671,17306.94947727207,78.5,0.5
ceo,DL,ATL,SRQ,US,US,NA,NA,714.865693532056,1047172.147427376,16716.0,106.5
neo,F9,ATL,SRQ,US,US,NA,NA,714.865693532056,280296.3325304207,6138.0,33.0
ceo,F9,ATL,SRQ,US,US,NA,NA,714.865693532056,167154.2394954497,3084.0,17.0
ceo,DL,ATL,STI,US,DO,NA,NA,2089.3796927806834,384198.3148725373,2745.5,17.5
ceo,DL,ATL,STL,US,US,NA,NA,778.9752454400794,1575244.4738473436,23859.5,152.0
ceo,DL,ATL,STX,US,VI,NA,NA,2636.39048440388,489781.9188735345,2825.5,18.0
ceo,DL,ATL,TPA,US,US,NA,NA,653.2655537574192,79268.57811120132,1334.5,8.5
neo,F9,ATL,TPA,US,US,NA,NA,653.2655537574192,224420.38177533957,5208.0,28.0
ceo,F9,ATL,TPA,US,US,NA,NA,653.2655537574192,93257.15071906036,1806.0,10.0
neo,NK,ATL,TPA,US,US,NA,NA,653.2655537574192,220412.8749579228,5005.0,27.5
ceo,NK,ATL,TPA,US,US,NA,NA,653.2655537574192,2154240.1816102946,42046.0,231.0
neo,F9,ATL,TTN,US,US,NA,NA,1128.4533842738465,2554284.4331651703,40455.0,217.5
ceo,F9,ATL,TTN,US,US,NA,NA,1128.4533842738465,1205155.9657035407,16371.0,90.5
ceo,DL,ATL,TUL,US,US,NA,NA,1084.3267829106337,12938.221170063154,157.0,1.0
ceo,NK,ATL,TUL,US,US,NA,NA,1084.3267829106337,6469.110585031577,91.0,0.5
ceo,DL,ATL,TYS,US,US,NA,NA,244.4614959864237,9061.237269637237,235.5,1.5
ceo,DL,ATL,VPS,US,US,NA,NA,401.8472682211125,7289.216660706868,157.0,1.0
ceo,AC,ATL,YYZ,US,CA,NA,NA,1189.6845382695433,6922.197726185942,73.0,0.5
ceo,G4,ATW,AZA,US,US,NA,NA,2336.8768197471336,2612442.138604562,19860.0,107.5
ceo,G4,ATW,PGD,US,US,NA,NA,2010.9225099711775,933702.1857866204,8179.5,44.0
ceo,G4,ATW,PIE,US,US,NA,NA,1887.2084394731623,1023767.9501213868,9126.0,51.0
ceo,G4,ATW,SFB,US,US,NA,NA,1835.5973398669728,1048559.9329054508,9717.0,53.5
ceo,B6,AUA,BOS,AW,US,NA,NA,3310.937897003148,7384522.83208105,33942.0,217.0
ceo,AA,AUA,CLT,AW,US,NA,NA,2746.2260454941465,3211493.979357275,17025.0,113.5
ceo,B6,AUA,FLL,AW,US,NA,NA,1839.7851556861349,7118659.65675231,55965.0,362.5
neo,NK,AUA,FLL,AW,US,NA,NA,1839.7851556861349,34953.831016848635,364.0,2.0
ceo,NK,AUA,FLL,AW,US,NA,NA,1839.7851556861349,333840.5907994187,3094.0,17.0
ceo,B6,AUA,JFK,AW,US,NA,NA,3139.6561541588253,3274685.119842515,15237.0,101.5
ceo,AA,AUA,PHL,AW,US,NA,NA,3075.937981350536,900932.4907136688,4275.0,28.5
ceo,AA,AUA,TYS,AW,US,NA,NA,2939.12172538212,15112.29477981574,75.0,0.5
ceo,DL,AUS,BDL,US,US,NA,NA,2585.482096865868,13355.289144967695,78.5,0.5
ceo,UA,AUS,BNA,US,US,NA,NA,1216.0654989528873,7036.362151163425,75.0,0.5
ceo,B6,AUS,BOS,US,US,NA,NA,2732.2257445097107,12233890.562076762,67413.0,434.5
ceo,DL,AUS,BOS,US,US,NA,NA,2732.2257445097107,8249781.20756845,45987.0,293.0
ceo,B6,AUS,BWI,US,US,NA,NA,2158.8806158453604,11304.173343255532,75.0,0.5
neo,NK,AUS,BWI,US,US,NA,NA,2158.8806158453604,854573.9815247622,7735.0,42.5
ceo,NK,AUS,BWI,US,US,NA,NA,2158.8806158453604,5618174.151598,45319.0,248.5
neo,F9,AUS,CLE,US,US,NA,NA,1889.345733690934,125181.78834733952,1302.0,7.0
ceo,F9,AUS,CLE,US,US,NA,NA,1889.345733690934,100467.9187218922,906.0,5.0
ceo,NK,AUS,CLE,US,US,NA,NA,1889.345733690934,10046.79187218922,93.0,0.5
ceo,AA,AUS,CLT,US,US,NA,NA,1660.7935020476543,6770996.512441843,56400.0,376.0
neo,F9,AUS,CVG,US,US,NA,NA,1541.1943420133834,744890.8169741167,9207.0,49.5
ceo,F9,AUS,CVG,US,US,NA,NA,1541.1943420133834,347140.818004283,3708.0,20.5
ceo,G4,AUS,CVG,US,US,NA,NA,1541.1943420133834,1456298.0657740652,15519.0,86.0
ceo,DL,AUS,DAL,US,US,NA,NA,303.6878028521977,6508.2218659041,157.0,1.0
neo,F9,AUS,DEN,US,US,NA,NA,1247.5117263799536,2024177.7661804536,29667.0,159.5
ceo,F9,AUS,DEN,US,US,NA,NA,1247.5117263799536,903775.3583831858,11430.0,63.0
neo,NK,AUS,DEN,US,US,NA,NA,1247.5117263799536,431486.1695933256,6188.0,34.0
ceo,NK,AUS,DEN,US,US,NA,NA,1247.5117263799536,4023952.1908965656,51153.0,280.5
ceo,UA,AUS,DEN,US,US,NA,NA,1247.5117263799536,3765730.659929941,39375.0,262.5
ceo,AA,AUS,DFW,US,US,NA,NA,305.09864105290603,6519.390951126061,150.0,1.0
ceo,B6,AUS,DFW,US,US,NA,NA,305.09864105290603,3259.6954755630304,75.0,0.5
ceo,DL,AUS,DFW,US,US,NA,NA,305.09864105290603,35856.65023119334,863.5,5.5
neo,NK,AUS,DFW,US,US,NA,NA,305.09864105290603,2667.146327341416,91.0,0.5
ceo,NK,AUS,DFW,US,US,NA,NA,305.09864105290603,26077.563804504243,732.0,4.0
ceo,UA,AUS,DFW,US,US,NA,NA,305.09864105290603,13038.781902252122,300.0,2.0
ceo,G4,AUS,DHN,US,US,NA,NA,1175.2582422613723,13719.776881289392,186.0,1.0
ceo,DL,AUS,DTW,US,US,NA,NA,1847.796286311379,5824670.970429402,46372.5,295.5
neo,F9,AUS,DTW,US,US,NA,NA,1847.796286311379,1412172.4472248482,14973.0,80.5
ceo,F9,AUS,DTW,US,US,NA,NA,1847.796286311379,364657.9118542942,3357.0,18.5
neo,NK,AUS,DTW,US,US,NA,NA,1847.796286311379,798184.4266923054,8281.0,45.5
ceo,NK,AUS,DTW,US,US,NA,NA,1847.796286311379,5322034.389224834,49244.0,270.0
ceo,UA,AUS,EWR,US,US,NA,NA,2419.0183627727206,11843450.339376222,70800.0,472.0
ceo,B6,AUS,FLL,US,US,NA,NA,1777.6869315472377,6407283.750504927,52014.0,336.0
neo,NK,AUS,FLL,US,US,NA,NA,1777.6869315472377,407260.86104598304,4368.0,24.0
ceo,NK,AUS,FLL,US,US,NA,NA,1777.6869315472377,3461077.383085251,33137.0,181.5
ceo,UA,AUS,FLL,US,US,NA,NA,1777.6869315472377,19069.29687650276,150.0,1.0
neo,Y4,AUS,GDL,US,MX,NA,NA,1212.037189426883,24816.181797495545,365.0,2.0
ceo,B6,AUS,HOU,US,US,NA,NA,238.11332065093987,5990.897930591283,150.0,1.0
ceo,DL,AUS,IAD,US,US,NA,NA,2086.0643581274862,10961.541999769615,78.5,0.5
neo,F9,AUS,IAD,US,US,NA,NA,2086.0643581274862,1794376.5967611796,17112.0,92.0
ceo,F9,AUS,IAD,US,US,NA,NA,2086.0643581274862,865961.8179817995,7170.0,39.5
ceo,UA,AUS,IAD,US,US,NA,NA,2086.0643581274862,2290962.277951849,15675.0,104.5
ceo,AA,AUS,IAH,US,US,NA,NA,224.9431626575968,2943.7116746034403,75.0,0.5
ceo,DL,AUS,IAH,US,US,NA,NA,224.9431626575968,2943.7116746034403,78.5,0.5
neo,NK,AUS,IAH,US,US,NA,NA,224.9431626575968,2361.6423433322943,91.0,0.5
ceo,NK,AUS,IAH,US,US,NA,NA,224.9431626575968,5887.423349206881,182.0,1.0
ceo,UA,AUS,IAH,US,US,NA,NA,224.9431626575968,2410899.8615002176,61425.0,409.5
ceo,G4,AUS,IND,US,US,NA,NA,1478.5494144398688,1391934.2245564663,15238.5,85.0
ceo,B6,AUS,JFK,US,US,NA,NA,2447.636507645524,16603806.418724908,98343.0,654.5
ceo,DL,AUS,JFK,US,US,NA,NA,2447.636507645524,22020021.346758164,136235.0,868.0
ceo,B6,AUS,LAS,US,US,NA,NA,1754.3099622371717,9428.074311775455,75.0,0.5
neo,F9,AUS,LAS,US,US,NA,NA,1754.3099622371717,4051991.147279517,44919.0,241.5
ceo,F9,AUS,LAS,US,US,NA,NA,1754.3099622371717,1847902.5651079896,17754.0,98.0
neo,NK,AUS,LAS,US,US,NA,NA,1754.3099622371717,746640.1906995383,8099.0,44.5
ceo,NK,AUS,LAS,US,US,NA,NA,1754.3099622371717,5119444.351294073,49515.0,271.5
ceo,DL,AUS,LAX,US,US,NA,NA,1998.672577403758,4094642.900608209,30453.0,194.0
neo,NK,AUS,LAX,US,US,NA,NA,1998.672577403758,300516.235416333,2912.0,16.0
ceo,NK,AUS,LAX,US,US,NA,NA,1998.672577403758,2026215.0435999387,17472.0,96.0
ceo,UA,AUS,LAX,US,US,NA,NA,1998.672577403758,21106.406704166027,150.0,1.0
ceo,B6,AUS,LGB,US,US,NA,NA,1973.424471825964,7618145.500411984,54762.0,365.0
ceo,B6,AUS,MCO,US,US,NA,NA,1599.2197416559677,6344321.656936788,55395.0,363.5
neo,F9,AUS,MCO,US,US,NA,NA,1599.2197416559677,1210384.755603214,14508.0,78.0
ceo,F9,AUS,MCO,US,US,NA,NA,1599.2197416559677,663230.32452159,6882.0,38.0
neo,NK,AUS,MCO,US,US,NA,NA,1599.2197416559677,356908.32537017856,4186.0,23.0
ceo,NK,AUS,MCO,US,US,NA,NA,1599.2197416559677,3132890.611884879,32773.0,179.5
ceo,G4,AUS,MEM,US,US,NA,NA,898.890010269743,113654.52302492254,1788.0,10.0
ceo,VB,AUS,MEX,US,MX,NA,NA,1200.7191560511135,6969.915582744911,90.0,0.5
ceo,UA,AUS,MIA,US,US,NA,NA,1774.953485027129,9522.175234175957,75.0,0.5
ceo,UA,AUS,MSN,US,US,NA,NA,1615.542425362264,8800.064950429036,75.0,0.5
ceo,DL,AUS,MSP,US,US,NA,NA,1675.687802637734,2422034.0475436887,20951.5,133.5
neo,F9,AUS,MSP,US,US,NA,NA,1675.687802637734,1057056.0354735006,12183.0,65.5
ceo,F9,AUS,MSP,US,US,NA,NA,1675.687802637734,453564.4283789679,4533.0,25.0
neo,F9,AUS,MSY,US,US,NA,NA,713.9337317843199,746818.5154087467,16368.0,88.0
ceo,F9,AUS,MSY,US,US,NA,NA,713.9337317843199,289834.8533436679,5340.0,29.5
neo,NK,AUS,MSY,US,US,NA,NA,713.9337317843199,352192.82260753395,7553.0,41.5
ceo,NK,AUS,MSY,US,US,NA,NA,713.9337317843199,2421840.384719124,44959.0,246.5
ceo,VB,AUS,MTY,US,MX,NA,NA,545.8224275217909,4224.532286069611,90.0,0.5
ceo,G4,AUS,OKC,US,US,NA,NA,576.2227838061048,4348.0724281099065,88.5,0.5
neo,F9,AUS,ONT,US,US,NA,NA,1926.1363411556065,1118390.8224800918,11439.0,61.5
ceo,F9,AUS,ONT,US,US,NA,NA,1926.1363411556065,582349.6689086497,5175.0,28.5
neo,F9,AUS,ORD,US,US,NA,NA,1572.704701256953,895230.4079610312,10881.0,58.5
ceo,F9,AUS,ORD,US,US,NA,NA,1572.704701256953,447605.3950301684,4734.0,26.0
neo,NK,AUS,ORD,US,US,NA,NA,1572.704701256953,367274.0135224743,4368.0,24.0
ceo,NK,AUS,ORD,US,US,NA,NA,1572.704701256953,2771710.330763736,29302.0,161.0
ceo,UA,AUS,ORD,US,US,NA,NA,1572.704701256953,4837581.3847491285,42150.0,281.0
ceo,B6,AUS,ORF,US,US,NA,NA,2121.208587027364,11126.638458621608,75.0,0.5
ceo,AS,AUS,PDX,US,US,NA,NA,2760.1437369165424,3568378.245646237,18722.5,125.5
ceo,DL,AUS,PDX,US,US,NA,NA,2760.1437369165424,14216.64639699696,78.5,0.5
ceo,AA,AUS,PHL,US,US,NA,NA,2301.130820891702,23959.61342043336,150.0,1.0
ceo,DL,AUS,PHL,US,US,NA,NA,2301.130820891702,23959.61342043336,157.0,1.0
neo,F9,AUS,PHL,US,US,NA,NA,2301.130820891702,1788538.9148598895,15624.0,84.0
ceo,F9,AUS,PHL,US,US,NA,NA,2301.130820891702,1317778.738123835,9966.0,55.0
ceo,AA,AUS,PHX,US,US,NA,NA,1403.4106187681114,5412323.022582836,51674.5,344.5
neo,NK,AUS,PHX,US,US,NA,NA,1403.4106187681114,6969.197683375915,91.0,0.5
ceo,G4,AUS,PIT,US,US,NA,NA,1947.0764006281397,20627.1866802222,186.0,1.0
ceo,B6,AUS,PVD,US,US,NA,NA,2674.754512772677,13793.976649748156,75.0,0.5
ceo,AA,AUS,RDU,US,US,NA,NA,1868.4982182538267,9950.781958604342,75.0,0.5
ceo,B6,AUS,RDU,US,US,NA,NA,1868.4982182538267,9950.781958604342,75.0,0.5
neo,F9,AUS,RDU,US,US,NA,NA,1868.4982182538267,26568.209573028253,279.0,1.5
ceo,F9,AUS,RDU,US,US,NA,NA,1868.4982182538267,29852.34587581303,273.0,1.5
ceo,UA,AUS,RDU,US,US,NA,NA,1868.4982182538267,9950.781958604342,75.0,0.5
ceo,NK,AUS,RIC,US,US,NA,NA,2044.0629035941115,10764.898224703067,91.0,0.5
ceo,B6,AUS,RSW,US,US,NA,NA,1609.6413627352738,26320.60314088959,225.0,1.5
ceo,AS,AUS,SAN,US,US,NA,NA,1874.3063659893885,1646289.5642694233,12334.0,82.5
neo,F9,AUS,SAN,US,US,NA,NA,1874.3063659893885,1918053.7950471663,20088.0,108.0
ceo,F9,AUS,SAN,US,US,NA,NA,1874.3063659893885,1037661.3011152728,9414.0,52.0
ceo,AA,AUS,SAT,US,US,NA,NA,107.2651798123586,2484.592445083816,75.0,0.5
ceo,UA,AUS,SAT,US,US,NA,NA,107.2651798123586,9938.369780335262,300.0,2.0
ceo,AS,AUS,SEA,US,US,NA,NA,2849.430452377093,8811749.56108089,44843.5,300.5
ceo,DL,AUS,SEA,US,US,NA,NA,2849.430452377093,4281249.370774741,22919.5,146.0
neo,F9,AUS,SEA,US,US,NA,NA,2849.430452377093,1270355.3622153671,9114.0,49.0
ceo,F9,AUS,SEA,US,US,NA,NA,2849.430452377093,586472.5165444852,3618.0,20.0
ceo,G4,AUS,SFB,US,US,NA,NA,1599.173070232419,104718.06267996294,1062.0,6.0
ceo,AS,AUS,SFO,US,US,NA,NA,2420.46843187863,9816468.075416688,58378.5,391.0
neo,F9,AUS,SFO,US,US,NA,NA,2420.46843187863,1950500.8758817576,16275.0,87.5
ceo,F9,AUS,SFO,US,US,NA,NA,2420.46843187863,853605.9196014513,6213.0,34.0
ceo,UA,AUS,SFO,US,US,NA,NA,2420.46843187863,7983725.953919455,47700.0,318.0
ceo,AS,AUS,SJC,US,US,NA,NA,2375.8329304763647,555207.4234269208,3352.5,22.5
ceo,DL,AUS,SLC,US,US,NA,NA,1747.223953420969,1879162.7994661487,15698.0,100.0
neo,F9,AUS,SLC,US,US,NA,NA,1747.223953420969,1638623.0612150778,18228.0,98.0
ceo,F9,AUS,SLC,US,US,NA,NA,1747.223953420969,761060.9337837902,7350.0,40.5
neo,F9,AUS,SNA,US,US,NA,NA,1945.812335730585,1990647.7656821609,20181.0,108.5
ceo,F9,AUS,SNA,US,US,NA,NA,1945.812335730585,855542.1557481927,7524.0,41.5
ceo,UA,AUS,SNA,US,US,NA,NA,1945.812335730585,20615.473632486566,150.0,1.0
ceo,B6,AUS,SRQ,US,US,NA,NA,1506.0366379243196,8310.06928330079,75.0,0.5
neo,F9,AUS,TPA,US,US,NA,NA,1492.1759464523352,827875.098219423,10509.0,56.5
ceo,F9,AUS,TPA,US,US,NA,NA,1492.1759464523352,288693.9801842407,3174.0,17.5
ceo,NK,AUS,TPA,US,US,NA,NA,1492.1759464523352,16496.798867670896,182.0,1.0
ceo,UA,AUS,TPA,US,US,NA,NA,1492.1759464523352,8248.399433835448,75.0,0.5
ceo,AA,AUS,TYS,US,US,NA,NA,1419.050841081459,7924.353612577322,75.0,0.5
ceo,G4,AUS,VPS,US,US,NA,NA,1070.8797644894007,333403.7421077007,4836.0,26.0
ceo,UA,AUS,YVR,US,CA,NA,NA,3012.0167388877803,15480.851169733,75.0,0.5
ceo,G4,AVL,BWI,US,US,NA,NA,665.5847111210036,947397.0060445912,18396.0,100.5
neo,NK,AVL,BWI,US,US,NA,NA,665.5847111210036,4055.330508576496,91.0,0.5
ceo,G4,AVL,CKB,US,US,NA,NA,474.8951779160264,3937.77671966385,88.5,0.5
